transaction_id,window,label,task,variant,run_tag,model,prompt_version,company_name,n_headlines_total,n_headlines_sent,n_edgar_filings,window_end_month,latency_s,input_tokens,output_tokens,cost_usd,finish_reason,refusal,parse_ok,error,llm_ma_rumor_intensity,llm_strategic_alternatives_review,llm_activist_pressure,llm_management_instability,llm_financial_distress,llm_undervaluation_narrative,llm_sector_consolidation_wave,llm_regulatory_antitrust_attention,llm_divestiture_restructuring,llm_growth_expansion_tone,llm_acquisition_likelihood,llm_headline_information_quality,llm_dominant_theme,llm_recognized_company,llm_recognized_deal,llm_evidence_quotes,llm_rationale,label_int
SPTRD1918857,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Dicerna Pharmaceuticals, Inc.*",0,0,8,2021-05,1.78,935,134,0.000221,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines or evidence of market activity, all dimensions score zero.",0
SPTRD1918448,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"SimpleNexus, LLC",29,29,0,2021-11,2.38,1816,196,0.00039,stop,0,1,,0,0,0,0,0,0,0,0,0,8,5,7,product,0,0,"[""[COMPANY] recognized for a third year as one of Utah fastest - growing companies in three independent rankings"", ""[COMPANY] helps lenders better serve Spanish - speaking borrowers with launch of Nexus Bilingual"", ""[COMPANY] Optimizes Platform For Spanish - Speaking Borrowers""]","The headlines primarily highlight growth and product initiatives, indicating a positive operational stance but lack any M&A specific signals.",1
SPTRD1918857,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Dicerna Pharmaceuticals, Inc.*",0,0,2,2021-11,2.03,935,136,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines, there are no signals to assess for M&A precursor activity.",1
SPTRD1918053,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,CoreSite Realty Corporation*,0,0,3,2021-11,4.18,942,139,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any available headlines, there are no indicators for M&A activity or related signals to evaluate.",1
SPTRD1919513,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Vonage Holdings Corp.,45,45,11,2021-05,2.03,2409,138,0.000444,stop,0,1,,0,0,0,0,0,0,0,0,0,3,0,5,other,0,0,[],"The headlines primarily presented growth-related themes without any indications of M&A, pressure, or distress.",0
SPTRD1920105,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,athenahealth Inc.*,0,0,7,2021-05,2.16,942,139,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any available headlines or substantive information, all dimensions score a zero, indicating no M&A signals.",0
SPTRD1920105,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,athenahealth Inc.*,14,14,5,2021-11,2.1,1312,147,0.000285,stop,0,1,,0,0,0,0,0,0,0,0,0,6,10,5,macro_sector,0,0,[],"The headlines primarily focus on market growth in the healthcare sector and leadership appointments, suggesting a positive growth context without any direct M&A indicators.",1
SPTRD1919513,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Vonage Holdings Corp.,38,38,11,2021-11,4.51,2063,196,0.000427,stop,0,1,,0,0,0,0,0,2,0,0,0,3,5,5,other,0,0,"[""[COMPANY] Aktie : Pleite oder Chance ? () | aktiencheck . de"", ""[COMPANY] Channel Chief Jim Regan Honored with 2021 Circle of Excellence Award"", ""Sendoso Accelerates Global Growth with Key Executive Hires""]","Overall coverage shows some thematic focus on potential undervaluation with growth signals, but lacks direct M&A discussions or distress signals.",1
SPTRD1920540,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Clinigence Holdings, Inc.",4,4,4,2021-11,1.76,1059,140,0.000243,stop,0,1,,0,0,0,0,0,0,0,0,0,3,20,6,ma_speculation,0,0,[],The headlines indicate some growth with an acquisition but lack firm evidence of M&A rumors or distress.,1
SPTRD1920137,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"GEP Haynesville, LLC",0,0,1,2021-05,3.57,935,139,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available during this period, there are no signals evident for M&A precursors.",0
SPTRD1920137,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"GEP Haynesville, LLC",3,3,2,2021-10,4.24,1049,201,0.000278,stop,0,1,,2,0,0,0,0,0,2,0,0,0,20,5,ma_speculation,0,0,"[""A Decade After Aubrey McClendon Caught The Tiger By The Tail Chespeake Energy Returns To [COMPANY] Shale With Big Acquisition"", ""GeoSouthern Exploring $2 Billion Sale , Sources Say"", ""Blackstone - backed gas producer GeoSouthern exploring $2 billion sale - sources""]",The headlines indicate some M&A activity in the sector but provide limited direct signals related to the company.,1
SPTRD1920540,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Clinigence Holdings, Inc.",3,3,4,2021-05,4.37,1055,197,0.000276,stop,0,1,,5,0,0,0,0,3,0,0,0,8,75,8,ma_speculation,1,0,"[""[COMPANY] Holdings Announces The Successful Acquisitions Of Accountable Healthcare America , Inc ."", ""[COMPANY] Holdings Stock Is Believed To Be Possible Value Trap"", ""[COMPANY] Holdings Announces the Signing of a Binding Letter Of Intent to Acquire Procare Health""]","Acquisitions indicate active growth strategy, while undervaluation concerns signal potential for M&A interest.",0
SPTRD1921231,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Aqua Finance, Inc.*",5,5,0,2021-11,2.86,1066,139,0.000243,stop,0,1,,0,0,0,0,0,0,0,0,0,3,10,3,other,0,0,[],The headlines indicate some management changes and growth but lack any strong M&A signals or distress indicators.,1
SPTRD1922453,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Apollo Strategic Growth Capital*,0,0,3,2021-11,1.78,942,133,0.000221,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any headlines to analyze, there are no signals present to score.",1
SPTRD1921306,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Quest Software, Inc.*",0,0,1,2021-11,2.51,936,132,0.00022,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],No headlines available to provide any M&A signals or insights.,1
SPTRD1922453,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Apollo Strategic Growth Capital*,12,12,6,2021-05,3.41,1332,187,0.000312,stop,0,1,,3,5,0,3,0,0,4,0,0,5,20,6,ma_speculation,0,0,"[""Vista eyes SPAC for another attempt at Omnitracs exit"", ""[COMPANY] - backed SPAC looks to raise $400 million through U . S . IPO"", ""[COMPANY] makes management change and senior hire""]","The headlines reflect speculation around SPAC activity and management changes, suggesting some potential for acquisition interest.",0
SPTRD1922696,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,GCP Applied Technologies Inc.,16,16,6,2021-06,2.96,1414,144,0.000298,stop,0,1,,0,0,0,0,0,0,2,0,0,6,2,5,macro_sector,0,0,[],"The coverage indicates growth in construction-related markets but lacks specific M&A signals, with a slight indication of sector trends.",0
SPTRD1922696,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,GCP Applied Technologies Inc.,0,0,3,2021-11,3.0,935,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],No headlines available to provide any signals regarding M&A activity or company conditions during this period.,1
SPTRD1924542,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Arena Pharmaceuticals, Inc.",0,0,3,2021-06,3.55,942,132,0.00022,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any headlines or relevant information, all signals score zero.",0
SPTRD1924598,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"SPX FLOW, Inc.*",0,0,7,2021-06,3.11,935,136,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines are available for this period, resulting in zero scores across all dimensions.",0
SPTRD1924542,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Arena Pharmaceuticals, Inc.",0,0,4,2021-12,3.7,935,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available for the period, there are no signals related to M&A activity.",1
SPTRD1924693,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,The Mirage Casino-Hotel LLC,0,0,1,2021-06,2.4,935,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available during this period, there are no signals to assess for M&A activity.",0
SPTRD1924842,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Terminix Global Holdings, Inc.",0,0,5,2021-06,2.06,935,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines provide any information on M&A precursors; therefore, all dimensions score 0.",0
SPTRD1924693,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,The Mirage Casino-Hotel LLC,0,0,1,2021-12,3.03,935,134,0.000221,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any available headlines, there are no indicators of M&A signals.",1
SPTRD1924842,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Terminix Global Holdings, Inc.",32,32,2,2021-12,1.99,1703,144,0.000342,stop,0,1,,0,0,0,0,0,0,0,0,0,1,5,1,other,0,0,[],"The headlines contain no direct evidence of M&A activity, but a single mention of an award implies some recognition in the market.",1
SPTRD1924598,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"SPX FLOW, Inc.*",21,21,3,2021-12,4.25,1534,209,0.000356,stop,0,1,,2,0,0,0,0,0,1,0,0,6,15,6,other,0,0,"[""Lone Star Weighs Offer for Industrial Pump Maker [COMPANY] [COMPANY]"", ""[COMPANY] [COMPANY] Creates Way to Ship Mixers That Safer , More Sustainable , Improves the Supply Chain"", ""[COMPANY] [COMPANY] New Collaboration with SIG Lands First Big Win""]","The headlines indicate some growth and collaboration efforts, along with mild M&A speculation, suggesting potential activity in the company’s future.",1
SPTRD1924922,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Spring Valley Acquisition Corp.,0,0,1,2021-12,3.26,935,140,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],The lack of any headlines during this period indicates no substantial information or signals related to M&A activity.,1
SPTRD1925553,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Founder SPAC,0,0,3,2021-12,2.36,935,139,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines and only SEC filings noted, there are no indicators for M&A precursor signals.",1
SPTRD1924922,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Spring Valley Acquisition Corp.,35,35,3,2021-06,4.52,2004,221,0.000433,stop,0,1,,6,0,4,0,0,0,0,0,0,5,45,5,ma_speculation,0,0,"[""AeroFarms to go public in SPAC deal valuing vertical farmer at $1.2B"", ""SHAREHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of [COMPANY] [COMPANY] [COMPANY] Corp."", ""AeroFarms Breaks Ground On World Largest And Most Technologically Advanced Aeroponic Indoor Vertical Farm""]","The headlines show significant M&A activity through SPAC and market interest, with some shareholder investigations but no explicit distress or activist pressure.",0
SPTRD1925553,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Founder SPAC,3,3,0,2021-06,3.06,1042,161,0.000253,stop,0,1,,4,0,0,0,0,0,0,0,0,0,40,5,ma_speculation,0,0,"[""Biotech Firm Launches [COMPANY] To Buy Back [COMPANY] At Massive Premium""]","The headlines suggest a buyback at a premium, indicating potential acquisition interest, though evidence is minimal.",0
SPTRD1925268,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"CMC Materials, Inc.",14,14,6,2021-12,3.29,1347,211,0.000329,stop,0,1,,0,0,0,6,0,0,0,0,0,4,5,5,leadership,0,0,"[""[COMPANY] [COMPANY] Reports Results for Fourth Quarter and Full Year Fiscal 2021 , Implements Global Price Increases and Initiates Strategic Cost Optimization Program"", ""[COMPANY] [COMPANY] Chief Financial Officer Scott Beamer Resigns"", ""[COMPANY] [COMPANY] , Inc . Announces Chief Financial Officer Transition""]","The news indicates leadership changes and some cost optimization, suggesting management instability, while financial performance updates hint at growth activities.",1
SPTRD1925268,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"CMC Materials, Inc.",13,13,6,2021-06,3.97,1338,199,0.00032,stop,0,1,,0,0,0,0,0,0,0,0,0,7,10,8,ma_speculation,0,0,"[""[COMPANY] [COMPANY] Completes Acquisition of International Test Solutions"", ""[COMPANY] [COMPANY] Reports Record Revenue for the Second Quarter of Fiscal 2021 and Increases Full Year Guidance"", ""[COMPANY] [COMPANY] Declares Quarterly Cash Dividend""]","The company recently completed an acquisition and reported strong revenue growth, indicating potential for further M&A activity.",0
SPTRD1925925,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Bottomline Technologies, Inc.*",0,0,6,2021-12,1.76,935,133,0.00022,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],There are no headlines or substantive information to assess any of the signals.,1
SPTRD1925584,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Kaman Distribution Group*,0,0,1,2021-06,2.58,935,139,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any available headlines during this period, there is no evidence to support any M&A precursor signals.",0
SPTRD1926275,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Bank of the West,0,0,38,2021-06,2.2,935,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no indicators of M&A activity or any other relevant news.",0
SPTRD1925930,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Armada Acquisition Corp. I,2,2,0,2021-12,3.13,1038,139,0.000239,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,3,other,0,0,[],The headlines only indicate a technical announcement about stock trading without any significant M&A or strategic activity.,1
SPTRD1925925,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Bottomline Technologies, Inc.*",40,40,4,2021-06,3.69,1967,189,0.000408,stop,0,1,,0,0,0,0,0,0,5,0,0,6,10,5,ma_speculation,1,0,"[""Double [COMPANY] Corp. Reaches Definitive Agreement to Purchase Community Savings Bancorp, Inc."", ""[COMPANY] back in black, IOB wants to be out of PCA"", ""Q4 caution - The Hindu BusinessLine""]","The headlines indicate a recent acquisition and positive financial recovery, suggesting higher likelihood of further M&A activity.",0
SPTRD1926434,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Hexion Holdings Corporation*,0,0,8,2021-12,1.83,942,137,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines provided, there are no signals or indicators of M&A activity to score.",1
SPTRD1926275,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Bank of the West,0,0,22,2021-12,3.51,935,142,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available for this period, there is no evidence to support any M&A-precursor signals.",1
SPTRD1926434,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Hexion Holdings Corporation*,0,0,4,2021-06,2.99,942,144,0.000228,stop,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,other,0,0,[],"With no headlines available, there are no signals indicating M&A activity or related themes for the company during the specified period.",0
SPTRD1926439,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Ball Metalpack, LLC*",0,0,1,2021-06,2.1,935,135,0.000221,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no signals indicating any M&A precursor activity.",0
SPTRD1926439,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Ball Metalpack, LLC*",7,7,1,2021-12,3.37,1128,138,0.000252,stop,0,1,,0,0,0,0,0,0,0,0,0,8,5,7,other,0,0,[],"The headlines primarily indicate growth and expansion efforts, with no M&A speculation or distress signals.",1
SPTRD1926442,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Bluerock Residential Growth REIT, Inc.",6,6,4,2021-06,3.26,1203,147,0.000269,stop,0,1,,0,0,0,0,0,0,0,0,0,6,10,6,earnings,0,0,[],"The headlines primarily reflect strong earnings and capital inflows, suggesting stability and growth rather than distress, activism, or M&A speculation.",0
SPTRD1926647,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Hudson Commons,0,0,2,2021-06,2.14,935,141,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines or significant information available, there are no indicators suggesting M&A activity or other relevant strategic movements.",0
SPTRD1926442,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Bluerock Residential Growth REIT, Inc.",7,7,4,2021-12,2.98,1194,207,0.000303,stop,0,1,,9,10,0,0,0,0,0,0,0,2,80,8,ma_speculation,1,0,"[""[COMPANY] [COMPANY] Said to Explore Strategic Options , Sale"", ""NY - Based [COMPANY] [COMPANY] Explores Sale"", ""[COMPANY] [COMPANY] [COMPANY] [COMPANY] ( BRG ) Announces Fourth Quarter Dividends on Series B Preferred Stock and Series T Preferred Stock""]","The headlines indicate an exploration of sale and strategic options, suggesting a high likelihood of acquisition.",1
SPTRD1926461,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Truebill, Inc.",42,42,0,2021-06,3.43,1973,185,0.000407,stop,0,1,,0,0,0,0,0,0,0,0,0,9,10,8,ma_speculation,0,0,"[""[COMPANY] Reportedly Secures $45 Million Through Series Investment Round Led By Accel"", ""[COMPANY] Raises $45M in Series D Funding"", ""[COMPANY] raises $45 million for its personal finance app""]","The majority of headlines indicate strong growth and investment activity, suggesting high acquisition likelihood.",0
SPTRD1926461,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Truebill, Inc.",0,0,1,2021-12,3.21,936,137,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],There is no headline evidence to suggest any M&A or related activity during this period.,1
SPTRD1926647,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Hudson Commons,0,0,1,2021-12,2.11,935,136,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no signals indicating M&A activity or related themes.",1
SPTRD1926679,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Amunix Pharmaceuticals, Inc.*",0,0,1,2021-12,2.71,935,136,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],No headlines or relevant news content were provided to score the M&A precursor signals.,1
SPTRD1926704,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Zanite Acquisition Corp.,0,0,3,2021-12,2.31,935,134,0.000221,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available for this period, there are no signals to score.",1
SPTRD1926679,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Amunix Pharmaceuticals, Inc.*",0,0,1,2021-06,3.34,935,135,0.000221,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available for the period, there are no signals to evaluate.",0
SPTRD1927106,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Sempra Infrastructure Partners, LP",21,21,4,2021-06,2.32,1569,200,0.000355,stop,0,1,,8,6,0,0,0,0,5,0,7,0,70,8,ma_speculation,1,1,"[""KKR Acquiring Stakes in [COMPANY] Mexico , Gulf Coast Projects"", ""[COMPANY] Energy to Sell [COMPANY] Unit Stake"", ""KKR to buy stake worth $3 . 37bn in [COMPANY] [COMPANY] Partners""]","The headlines reflect strong divestiture activity and a notable acquisition by KKR, indicating a high likelihood of forthcoming M&A activity.",0
SPTRD1926704,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Zanite Acquisition Corp.,30,30,4,2021-06,3.35,1720,204,0.00038,stop,0,1,,6,1,0,0,2,0,5,0,0,0,70,8,ma_speculation,0,0,"[""[COMPANY] Corp . Confirms Negotiations with Eve Urban Air Mobility Solutions , Inc ."", ""Brazil Embraer says subsidiary Eve in deal talks with [COMPANY] SPAC"", ""Embryer Eve in $2 Billion Merger Talks With [COMPANY] SPAC""]","The headlines indicate ongoing merger discussions with Embraer, suggesting a high likelihood of acquisition, despite limited strategic alternatives or significant distress.",0
SPTRD1927106,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Sempra Infrastructure Partners, LP",0,0,6,2021-12,2.77,935,139,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without headlines or pertinent news, there are no signals to assess M&A activity or company dynamics.",1
